,region,sector,Carbon Stressor
126,AT,Paper waste for treatment: biogasification and land application,102485.24547765507
127,AT,Paper waste for treatment: incineration,99501.20615485411
128,AT,Paraffin Waxes,16379.964776022161
129,AT,Patent Fuel,6.091014913547474
130,AT,Peat,19996012.105982754
131,AT,Petroleum Coke,597940.8203332634
132,AT,Pigs,528343.8044424278
133,AT,Plant-based fibers,375145.5894574726
134,AT,Plastic waste for treatment: incineration,389073.1817174765
135,AT,Plastic waste for treatment: landfill,4084274.5629624166
136,AT,"Plastics, basic",169479.57672447307
137,AT,Post and telecommunication services (64),3668.60325845245
138,AT,Poultry,521239.2173753135
139,AT,Precious metal ores and concentrates,106509.98803371031
140,AT,Precious metals,50467.356163325676
141,AT,Printed matter and recorded media (22),140491.50236036954
142,AT,Private households with employed persons (95),4675.129349503746
143,AT,Processed rice,4643862.537309082
144,AT,"Products of forestry, logging and related services (02)",365161.7445857515
145,AT,Products of meat cattle,66452.3021760945
146,AT,Products of meat pigs,60620.41182900138
147,AT,Products of meat poultry,87378.51684146485
148,AT,Public administration and defence services; compulsory social security services (75),6168.900761373799
149,AT,Pulp,151659.97581478703
150,AT,"Radio, television and communication equipment and apparatus (32)",24224.986275432864
151,AT,Railway transportation services,143709.68299354325
152,AT,Raw milk,3514622.1891503315
153,AT,Real estate services (70),16353.920010893748
154,AT,"Recreational, cultural and sporting services (92)",5245.368912779757
155,AT,Refinery Feedstocks,598057.8895549605
156,AT,Refinery Gas,600167.4209848832
157,AT,Renting services of machinery and equipment without operator and of personal and household goods (71),32240.034623378026
158,AT,Research and development services (73),19528.059018966345
159,AT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",117083.38317673905
160,AT,Retail trade services of motor fuel,121950.64239791052
161,AT,Rubber and plastic products (25),18815.917600676632
162,AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",7337.11918166244
163,AT,Sand and clay,1580697.2879939834
164,AT,Sea and coastal water transportation services,6910186.842082575
165,AT,Secondary Products,81236.85213069533
166,AT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
167,AT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
168,AT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
169,AT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
170,AT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
171,AT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
172,AT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
173,AT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
174,AT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
175,AT,Secondary raw materials,81236.85213069533
176,AT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
177,AT,Semiconductivity Downstream Products,41937.373980958
178,AT,Semiconductivity Related Products,42390.884493882244
179,AT,Semiconductivity Upstream Products,57042.74845168591
180,AT,Services auxiliary to financial intermediation (67),2855.5607197048266
181,AT,Sewage sludge for treatment: biogasification and land application,89817.53041145793
182,AT,Steam and hot water supply services,3135970.4192559216
183,AT,Stone,2022142.6886091114
184,AT,Sub-Bituminous Coal,106509.98437022764
185,AT,Sugar,103370.37905196572
186,AT,"Sugar cane, sugar beet",2041870.849283081
187,AT,Supporting and auxiliary transport services; travel agency services (63),32934.04849682242
188,AT,Textiles (17),37009.236416986205
189,AT,Textiles waste for treatment: incineration,470417.75223860895
190,AT,Textiles waste for treatment: landfill,7987679.084100803
191,AT,Tobacco products (16),97875.7332134764
192,AT,Transmission services of electricity,45011.91684824431
193,AT,Transportation services via pipelines,812040.0695894358
194,AT,Uranium and thorium ores (12),0.0
195,AT,"Vegetables, fruit, nuts",213728.6827953491
196,AT,Wearing apparel; furs (18),29095.41605584879
197,AT,Wheat,1829225.977891895
198,AT,White Spirit & SBP,597744.9208825404
199,AT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",47184.463612711676
200,AT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),57736.65480219918
201,AT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
202,AT,Wood waste for treatment: incineration,97179.30287864184
203,AT,Wood waste for treatment: landfill,6898570.772851787
204,AT,"Wool, silk-worm cocoons",79576.13690990319
205,AT,products of Vegetable oils and fats,75475.1798826304
206,AU,Additives/Blending Components,334694.93808518833
207,AU,Air transport services (62),1368485.0610385311
208,AU,All Products,277109.7263110053
209,AU,Aluminium and aluminium products,597409.6174918679
210,AU,Aluminium ores and concentrates,1007639.3901978409
211,AU,Animal products nec,253737.7879081558
212,AU,Anthracite,2249557.235221203
213,AU,"Ash for treatment, Re-processing of ash into clinker",0.0
214,AU,Aviation Gasoline,249430.7044505042
215,AU,BKB/Peat Briquettes,2249557.214452988
216,AU,Basic iron and steel and of ferro-alloys and first products thereof,147209.8438109676
217,AU,Beverages,41396.664030153705
218,AU,Biodiesels,263578.21275606006
219,AU,Biogas,1477008.546635498
220,AU,Biogasoline,304738.80651616096
221,AU,Bitumen,192412.1900107238
222,AU,Blast Furnace Gas,1477008.5470226738
223,AU,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
224,AU,"Bricks, tiles and construction products, in baked clay",593086.3671047111
225,AU,Cattle,6141939.073749412
226,AU,"Cement, lime and plaster",850576.5569029332
227,AU,Ceramic goods,836514.1818946906
228,AU,Cereal grains nec,486537.536185002
229,AU,Charcoal,0.0
230,AU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",84122.26506068154
231,AU,Chemicals nec,239535.96621382266
232,AU,Coal Tar,4616882.2462721225
233,AU,Coke Oven Coke,4978665.32066687
234,AU,Coke oven gas,1477008.5501085054
235,AU,Coking Coal,2249557.210938704
236,AU,"Collected and purified water, distribution services of water (41)",2171.841050035634
237,AU,Computer and related services (72),15840.107679949482
238,AU,Construction work (45),52494.33016795256
239,AU,Copper ores and concentrates,40705.28939684701
240,AU,Copper products,220206.65350896821
241,AU,Crops nec,103366.97134665132
242,AU,"Crude petroleum and services related to crude oil extraction, excluding surveying",768187.8928380781
243,AU,Dairy products,89428.26831081309
244,AU,Distribution and trade services of electricity,923.4103855653964
245,AU,Distribution services of gaseous fuels through mains,1477008.547181545
246,AU,Education services (80),2945.1413258774505
247,AU,Electrical machinery and apparatus n.e.c. (31),3580.356235993523
248,AU,Electricity by Geothermal,605389.5628158394
249,AU,Electricity by biomass and waste,4818573.5281544365
250,AU,Electricity by coal,10143936.938409206
251,AU,Electricity by gas,10683957.969149286
252,AU,Electricity by hydro,16565.82975534314
253,AU,Electricity by nuclear,154722.11861344794
254,AU,Electricity by petroleum and other oil derivatives,5137182.400576198
255,AU,Electricity by solar photovoltaic,19079.11699057157
256,AU,Electricity by solar thermal,11184.62482706552
257,AU,"Electricity by tide, wave, ocean",239605.60446638858
258,AU,Electricity by wind,151735.20152872076
259,AU,Electricity nec,21129.399350719654
260,AU,Ethane,226144.1285240334
261,AU,Extra-territorial organizations and bodies,0.0
262,AU,"Fabricated metal products, except machinery and equipment (28)",11194.174523095746
263,AU,"Financial intermediation services, except insurance and pension funding services (65)",3589.5120963778136
264,AU,Fish and other fishing products; services incidental of fishing (05),3662.02245968516
265,AU,Fish products,869426.7617308425
266,AU,Food products nec,76197.39355672344
267,AU,Food waste for treatment: biogasification and land application,7601.036400810963
268,AU,Food waste for treatment: composting and land application,17643.277307644745
269,AU,Food waste for treatment: incineration,0.0
270,AU,Food waste for treatment: landfill,33779039.42286457
271,AU,Food waste for treatment: waste water treatment,21995.31519245252
272,AU,Foundry work services,83654.24346707472
273,AU,Furniture; other manufactured goods n.e.c. (36),29934.39034900438
274,AU,Gas Coke,0.0
275,AU,Gas Works Gas,1477008.5452268296
276,AU,Gas/Diesel Oil,202913.26314375337
277,AU,Gasoline Type Jet Fuel,0.0
278,AU,Glass and glass products,1619713.2539986393
279,AU,Health and social work services (85),6557.186238114569
280,AU,Heavy Fuel Oil,195211.04046157852
281,AU,Hotel and restaurant services (55),115534.13889977748
282,AU,Inert/metal/hazardous waste for treatment: landfill,32091.42747231534
283,AU,Inland water transportation services,8469795.613771785
284,AU,"Insurance and pension funding services, except compulsory social security services (66)",5875.253332231111
285,AU,Intert/metal waste for treatment: incineration,0.0
286,AU,Iron ores,235384.28104540112
287,AU,Kerosene,253897.27913251877
288,AU,Kerosene Type Jet Fuel,195619.64896856583
289,AU,"Lead, zinc and tin and products thereof",277710.60325816093
290,AU,"Lead, zinc and tin ores and concentrates",37859.40311872059
291,AU,Leather and leather products (19),17630.147282404298
292,AU,Lignite/Brown Coal,2249557.2107720114
293,AU,Liquefied Petroleum Gases (LPG),200863.74783022035
294,AU,Lubricants,233536.37699738878
295,AU,Machinery and equipment n.e.c. (29),23131.86827826287
296,AU,Manure (biogas treatment),0.0
297,AU,Manure (conventional treatment),0.0
298,AU,Meat animals nec,1270890.168921964
299,AU,Meat products nec,78844.00591564777
300,AU,"Medical, precision and optical instruments, watches and clocks (33)",97844.1694620189
301,AU,Membership organisation services n.e.c. (91),2829.895593631697
302,AU,Motor Gasoline,201010.69574535175
303,AU,"Motor vehicles, trailers and semi-trailers (34)",7359.718470742304
304,AU,N-fertiliser,70447.91118282171
305,AU,Naphtha,218383.74812668667
306,AU,Natural Gas Liquids,2183551.6867001383
307,AU,"Natural gas and services related to natural gas extraction, excluding surveying",2183551.685009556
308,AU,Nickel ores and concentrates,11650.48344812998
309,AU,Non Secondary Products,275967.8296700249
310,AU,Non-specified Petroleum Products,208962.37384685592
311,AU,Nuclear fuel,204339.48343846877
312,AU,Office machinery and computers (30),92741.49181462063
313,AU,Oil seeds,318108.4509538044
314,AU,Oil/hazardous waste for treatment: incineration,0.0
315,AU,Other Bituminous Coal,2249557.2094542566
316,AU,Other Hydrocarbons,0.0
317,AU,Other Liquid Biofuels,0.0
318,AU,Other business services (74),52196.67731250038
319,AU,Other land transportation services,60371.73784701378
320,AU,Other non-ferrous metal ores and concentrates,124797.515217626
321,AU,Other non-ferrous metal products,272519.16232629993
322,AU,Other non-metallic mineral products,260822.86486354316
323,AU,Other services (93),3443.7976071188073
324,AU,Other transport equipment (35),212774.13048514965
325,AU,Other waste for treatment: waste water treatment,969949.6230224179
326,AU,Oxygen Steel Furnace Gas,0.0
327,AU,P- and other fertiliser,220139.96512524463
328,AU,Paddy rice,2941668.7321593403
329,AU,Paper and paper products,74896.0104420551
330,AU,Paper and wood waste for treatment: composting and land application,21459.302826490748
331,AU,Paper for treatment: landfill,28056365.743150886
332,AU,Paper waste for treatment: biogasification and land application,6717.90720186811
333,AU,Paper waste for treatment: incineration,0.0
334,AU,Paraffin Waxes,43636.83626293402
335,AU,Patent Fuel,0.0
336,AU,Peat,0.0
337,AU,Petroleum Coke,130047.88874420674
338,AU,Pigs,356646.2858141162
339,AU,Plant-based fibers,288694.5590780716
340,AU,Plastic waste for treatment: incineration,0.0
341,AU,Plastic waste for treatment: landfill,2572967.0052491566
342,AU,"Plastics, basic",183115.7885919389
343,AU,Post and telecommunication services (64),19850.761891539707
344,AU,Poultry,1287926.7813525056
345,AU,Precious metal ores and concentrates,15108.474529349518
346,AU,Precious metals,236037.07597048802
347,AU,Printed matter and recorded media (22),28415.56870637608
348,AU,Private households with employed persons (95),3376.4556796761794
349,AU,Processed rice,66184.05488047021
350,AU,"Products of forestry, logging and related services (02)",176240.08862221954
351,AU,Products of meat cattle,75526.43114465608
352,AU,Products of meat pigs,100384.3810458774
353,AU,Products of meat poultry,195824.20420408592
354,AU,Public administration and defence services; compulsory social security services (75),7314.6922594676425
355,AU,Pulp,755916.7427562926
356,AU,"Radio, television and communication equipment and apparatus (32)",393169.044299269
357,AU,Railway transportation services,256151.17282328077
358,AU,Raw milk,2367050.9265934327
359,AU,Real estate services (70),32605.888109541636
360,AU,"Recreational, cultural and sporting services (92)",2441.0157414458977
361,AU,Refinery Feedstocks,214090.84818263937
362,AU,Refinery Gas,187470.85182692803
363,AU,Renting services of machinery and equipment without operator and of personal and household goods (71),77159.7283724837
364,AU,Research and development services (73),97744.4310213069
365,AU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",10371.639621134773
366,AU,Retail trade services of motor fuel,22179.47273166316
367,AU,Rubber and plastic products (25),971.375134428562
368,AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",4807.727445054619
369,AU,Sand and clay,656684.4203832056
370,AU,Sea and coastal water transportation services,910988.8051640114
371,AU,Secondary Products,6500739.397341459
372,AU,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
373,AU,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
374,AU,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
375,AU,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
376,AU,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
377,AU,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
378,AU,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
379,AU,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
380,AU,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
381,AU,Secondary raw materials,6500739.397341459
382,AU,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
383,AU,Semiconductivity Downstream Products,64868.09800609569
384,AU,Semiconductivity Related Products,106624.221387181
385,AU,Semiconductivity Upstream Products,204193.58589405808
386,AU,Services auxiliary to financial intermediation (67),4441.51630847159
387,AU,Sewage sludge for treatment: biogasification and land application,6314.434426333202
388,AU,Steam and hot water supply services,0.0
389,AU,Stone,233546.01380693246
390,AU,Sub-Bituminous Coal,2249557.2086871276
391,AU,Sugar,18989.195566338138
392,AU,"Sugar cane, sugar beet",445712.1399310658
393,AU,Supporting and auxiliary transport services; travel agency services (63),18584.867102839555
394,AU,Textiles (17),48172.807678485035
395,AU,Textiles waste for treatment: incineration,0.0
396,AU,Textiles waste for treatment: landfill,7438084.850201041
397,AU,Tobacco products (16),24523.727442765477
398,AU,Transmission services of electricity,201.0817565454794
399,AU,Transportation services via pipelines,736811.7735232915
400,AU,Uranium and thorium ores (12),159342.66714409384
401,AU,"Vegetables, fruit, nuts",651680.309032789
402,AU,Wearing apparel; furs (18),69960.68500303764
403,AU,Wheat,1069726.5438803108
404,AU,White Spirit & SBP,159328.82452285083
405,AU,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",6538.143147647994
406,AU,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),23103.60683329079
407,AU,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
408,AU,Wood waste for treatment: incineration,0.0
409,AU,Wood waste for treatment: landfill,2942923.1928826747
410,AU,"Wool, silk-worm cocoons",23357363.111619867
411,AU,products of Vegetable oils and fats,3904.809546215263
412,BE,Additives/Blending Components,327151.85355939774
413,BE,Air transport services (62),633032.8230696071
414,BE,All Products,109961.98422745107
415,BE,Aluminium and aluminium products,24931.730905821816
416,BE,Aluminium ores and concentrates,16440.670408246064
417,BE,Animal products nec,2613704.768721227
418,BE,Anthracite,3888716157300000.0
419,BE,"Ash for treatment, Re-processing of ash into clinker",0.0
420,BE,Aviation Gasoline,17898661.655545756
421,BE,BKB/Peat Briquettes,466509647394000.0
422,BE,Basic iron and steel and of ferro-alloys and first products thereof,381149.68294413097
423,BE,Beverages,49915.76944708583
424,BE,Biodiesels,308985.9128139091
425,BE,Biogas,1033662.4278598775
426,BE,Biogasoline,4888954.685075288
427,BE,Bitumen,283567.0538746147
428,BE,Blast Furnace Gas,628233.9057288631
429,BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
430,BE,"Bricks, tiles and construction products, in baked clay",437430.2280574461
431,BE,Cattle,5457192.047325387
432,BE,"Cement, lime and plaster",1189857.069424055
433,BE,Ceramic goods,677274.4948580919
434,BE,Cereal grains nec,2356573.1420254814
435,BE,Charcoal,55912.61845364562
436,BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",456053.2390317085
437,BE,Chemicals nec,344664.14506199444
438,BE,Coal Tar,499951.0335767248
439,BE,Coke Oven Coke,1607867.1128849909
440,BE,Coke oven gas,634188.8273911237
441,BE,Coking Coal,3203406.3077067607
442,BE,"Collected and purified water, distribution services of water (41)",41407.317049726604
443,BE,Computer and related services (72),41604.047074910384
444,BE,Construction work (45),9293.24278650667
445,BE,Copper ores and concentrates,25686.493226755658
446,BE,Copper products,19756.16279548135
447,BE,Crops nec,279483.6597505108
448,BE,"Crude petroleum and services related to crude oil extraction, excluding surveying",2.12993419909e+18
449,BE,Dairy products,60690.88079919715
450,BE,Distribution and trade services of electricity,60723.43967525523
451,BE,Distribution services of gaseous fuels through mains,711675.7327121964
452,BE,Education services (80),11270.514449111888
453,BE,Electrical machinery and apparatus n.e.c. (31),46347.264372466045
454,BE,Electricity by Geothermal,1770813.9919212551
455,BE,Electricity by biomass and waste,2702862.0822116435
456,BE,Electricity by coal,4102615.343616923
457,BE,Electricity by gas,4122877.865925265
458,BE,Electricity by hydro,460922.6737724855
459,BE,Electricity by nuclear,10091.46631001649
460,BE,Electricity by petroleum and other oil derivatives,461410.31783104653
461,BE,Electricity by solar photovoltaic,555896.7998603949
462,BE,Electricity by solar thermal,587617.3097759561
463,BE,"Electricity by tide, wave, ocean",25931174.23484548
464,BE,Electricity by wind,23711188.09814924
465,BE,Electricity nec,465362.83769842325
466,BE,Ethane,2374116.744776263
467,BE,Extra-territorial organizations and bodies,0.0
468,BE,"Fabricated metal products, except machinery and equipment (28)",29540.93056587937
469,BE,"Financial intermediation services, except insurance and pension funding services (65)",11139.34408382433
470,BE,Fish and other fishing products; services incidental of fishing (05),293983.2235688288
471,BE,Fish products,71804.47451223044
472,BE,Food products nec,53140.46170873523
473,BE,Food waste for treatment: biogasification and land application,27517.257400289003
474,BE,Food waste for treatment: composting and land application,56778.11547290252
475,BE,Food waste for treatment: incineration,39124.006003613205
476,BE,Food waste for treatment: landfill,7573723.0351845855
477,BE,Food waste for treatment: waste water treatment,493603.21110313444
478,BE,Foundry work services,253568.5450095491
479,BE,Furniture; other manufactured goods n.e.c. (36),146704.9989022928
480,BE,Gas Coke,13163391044199.998
481,BE,Gas Works Gas,11334293.909703879
482,BE,Gas/Diesel Oil,328165.8903766985
483,BE,Gasoline Type Jet Fuel,29616002260.917732
484,BE,Glass and glass products,582679.3111871581
485,BE,Health and social work services (85),15291.353065440522
486,BE,Heavy Fuel Oil,318544.10821615433
487,BE,Hotel and restaurant services (55),11408.031702888282
488,BE,Inert/metal/hazardous waste for treatment: landfill,27990.410596190748
489,BE,Inland water transportation services,645249.7370543547
490,BE,"Insurance and pension funding services, except compulsory social security services (66)",9065.54266828657
491,BE,Intert/metal waste for treatment: incineration,104189.20582659676
492,BE,Iron ores,207613.725580285
493,BE,Kerosene,1806286.8649300064
494,BE,Kerosene Type Jet Fuel,325118.88626319246
495,BE,"Lead, zinc and tin and products thereof",73032.84882213082
496,BE,"Lead, zinc and tin ores and concentrates",760553.8926177671
497,BE,Leather and leather products (19),22673.80373422029
498,BE,Lignite/Brown Coal,2657985.9282239988
499,BE,Liquefied Petroleum Gases (LPG),644842.0720955589
500,BE,Lubricants,1587283.355788215
501,BE,Machinery and equipment n.e.c. (29),16849.43449981545
502,BE,Manure (biogas treatment),0.0
503,BE,Manure (conventional treatment),0.0
504,BE,Meat animals nec,3046018.518114498
505,BE,Meat products nec,49270.54456054495
506,BE,"Medical, precision and optical instruments, watches and clocks (33)",94230.54042007739
507,BE,Membership organisation services n.e.c. (91),18593.24866044595
508,BE,Motor Gasoline,334347.01237996755
509,BE,"Motor vehicles, trailers and semi-trailers (34)",11371.400999775977
510,BE,N-fertiliser,491726.1607059347
511,BE,Naphtha,459415.3395811886
512,BE,Natural Gas Liquids,4.49782065197e+17
513,BE,"Natural gas and services related to natural gas extraction, excluding surveying",1.1731180051700001e+18
514,BE,Nickel ores and concentrates,37981.05885985687
515,BE,Non Secondary Products,109620.20604182326
516,BE,Non-specified Petroleum Products,247344.85371869314
517,BE,Nuclear fuel,65417.061987796624
518,BE,Office machinery and computers (30),46921.15775635419
519,BE,Oil seeds,16043723.200666867
520,BE,Oil/hazardous waste for treatment: incineration,90593.3989187414
521,BE,Other Bituminous Coal,3069272.393755862
522,BE,Other Hydrocarbons,102232343617000.0
523,BE,Other Liquid Biofuels,326013.55672060273
524,BE,Other business services (74),19938.130065857305
525,BE,Other land transportation services,17641.722662184682
526,BE,Other non-ferrous metal ores and concentrates,53148.647773521014
527,BE,Other non-ferrous metal products,20285.76168834009
528,BE,Other non-metallic mineral products,360590.67587373353
529,BE,Other services (93),24687.256712080005
530,BE,Other transport equipment (35),350720.64925042837
531,BE,Other waste for treatment: waste water treatment,555493.8242670095
532,BE,Oxygen Steel Furnace Gas,4352705.198287639
533,BE,P- and other fertiliser,646561.4704112224
534,BE,Paddy rice,31903.45990517355
535,BE,Paper and paper products,58602.46883991406
536,BE,Paper and wood waste for treatment: composting and land application,11940.003071600098
537,BE,Paper for treatment: landfill,2120282.534494406
538,BE,Paper waste for treatment: biogasification and land application,185364.875701833
539,BE,Paper waste for treatment: incineration,33710.73054102961
540,BE,Paraffin Waxes,1459036.4243095107
